939.90442	88.37143	110.37143	131.74286	129.17143	118.14286	189.54286	159.42857	163.31429	237.31429	83.02857	111.88571	110.54286	105.37143	126.91429	133.77143	187.14286	214.34286	291.28571	379.82857	443.82857	632.82857	32.62485
941.70974	100.37143	111.88571	127.71429	132.6	113.77143	191.22857	158.88571	159.28571	234.17143	84.51429	103.2	108.6	108.8	136.31429	135.4	195.42857	219.71429	297.74286	370	431.94286	626.88571	39.14057
943.51451	111.62857	111.6	132.34286	126.22857	114.65714	198.17143	168.42857	159.42857	244.97143	89.22857	113.25714	112.2	100	138.08571	141.51429	191.54286	219.65714	297.74286	388.11429	428.17143	643.68571	39.23454
945.31872	112.08571	110.02857	124	121.11429	126.11429	198.37143	174.57143	161.6	261.51429	92.28571	120.71429	118.88571	79.74286	137.31429	132.91429	190.97143	207	290.77143	383.25714	419.6	637.6	32.39387
947.12239	102.25714	108.85714	120.77143	116.2	114.05714	192.14286	175.65714	165.22857	261.48571	91.91429	117.65714	115.77143	97.22857	141.77143	132.6	192.08571	207.74286	262.05714	348.6	427.57143	623.28571	3.84581
948.9255	101.11429	111.14286	121.91429	123.85714	100.91429	183.31429	159.2	171.68571	249.82857	90.85714	106.02857	105.74286	106.74286	141.34286	131.2	203.37143	219.85714	268.8	339.4	429.31429	635.54286	10.80636
950.72807	105	111.48571	142.71429	131.97143	109.57143	182.57143	155.68571	167.8	253.28571	83.54286	105.14286	110.08571	111.82857	138.74286	134.48571	197.6	234.6	286.54286	352.65714	432.8	673.02857	28.82179
952.52929	104.31429	109.68571	155.17143	133.14286	115.74286	189.17143	154.54286	165.31429	261.62857	87.31429	113.54286	109.45714	108.94286	128.68571	131.62857	203	224.97143	298.11429	372.11429	433.02857	662.62857	40.71007
954.33075	104.45714	110.77143	155.68571	123.14286	111.22857	181.28571	162.22857	165.88571	274.82857	94.17143	116	104.14286	109.94286	130.34286	130.54286	202.02857	224.02857	283.48571	373.11429	431.74286	655.51429	26.41943
956.13167	112.22857	110.14286	141.08571	124.05714	107.68571	177.91429	167.85714	168	284.37143	98.91429	120.65714	98.02857	103.02857	133.6	119.4	198.94286	221.62857	282.77143	370.65714	433.25714	666.85714	26.0583
957.93203	122.2	118.28571	139.11429	132.62857	118.48571	186.2	173.74286	165.57143	270.77143	91.4	116.57143	108.62857	111.14286	141.42857	127.34286	187.74286	211.14286	282.82857	376.4	448.94286	677.97143	26.47524
959.73105	113.22857	132.4	133.94286	137.51429	120.17143	192.6	168.82857	161.85714	255.62857	97.34286	120.31429	110.02857	105.88571	132.4	135.45714	166.54286	208.4	293.31429	386.28571	456.11429	640.42857	37.31879
961.53032	108.91429	133	131.54286	138.97143	110.31429	195.97143	166.34286	155.17143	249.57143	94.02857	109.85714	103.48571	99.25714	126.68571	141	159.17143	216.02857	285	397.51429	431.97143	617.6	29.35179
963.32903	101.2	120.14286	129.42857	137.82857	103.65714	187.91429	167.82857	161.94286	255.05714	89.45714	102.02857	99.4	98.17143	113.11429	126.45714	183.11429	220.85714	293.05714	384.17143	422.77143	620.4	37.73706
965.12641	89.77143	115.28571	141.57143	132.14286	103.05714	189.4	174.08571	153.17143	264.8	86.97143	96.08571	96.88571	104.2	111.6	127.37143	203.97143	220.14286	291.65714	375.8	432.6	642.62857	36.63745
966.92403	106.6	116.28571	139.42857	131.11429	102.51429	173.25714	167.51429	141.74286	268.02857	95.28571	99.51429	108.37143	105.91429	125.62857	135.51429	196.51429	213.48571	305.05714	375.2	448.05714	658.25714	50.30151
968.72031	124.14286	118.2	130.57143	131.68571	109.6	183.4	171.8	138.28571	260.6	95.77143	101.11429	112.48571	109.11429	143.11429	133.57143	192.97143	203.28571	298.68571	385.51429	463.4	678.17143	44.1492
970.51683	119.82857	126.17143	126.94286	120.02857	125.77143	190.51429	166.2	154.48571	251.82857	96.17143	107.62857	120.17143	106.22857	146.42857	130.8	190	195.54286	295	369.25714	446.57143	680.11429	40.62907
972.31281	101.77143	128.88571	129.77143	115.08571	121.68571	202.25714	169.17143	141.71429	255	95.88571	107.17143	118.11429	97.4	136.08571	123.71429	192.82857	207.88571	293.68571	354.71429	422.65714	650.31429	39.41825
974.10745	103.8	118.8	132.02857	121.14286	111.45714	193.17143	166	141.11429	264.2	94.8	107.45714	114.37143	109	120.57143	134.34286	187.08571	220.94286	293.85714	368.42857	428.74286	639.54286	39.62243
975.90233	106.6	109.37143	135.11429	130.71429	111.6	187.85714	159.74286	157.2	261.48571	100.6	103.6	104.02857	113.08571	118.82857	137.85714	186.42857	225.34286	283.91429	379.74286	464.2	626.17143	29.63301
977.69587	106.6	107.08571	138.11429	128.97143	117.42857	187.25714	154.31429	163.91429	244.54286	100.45714	112.02857	110.54286	110.97143	128.77143	139.94286	185.85714	230.82857	277.2	391.22857	450.65714	623.82857	22.78426
